Price;Size;Rooms;Toilets;Parking
6000;102;2;1;1
20000;540;4;3;4
23000;292;4;1;5
12000;166;3;4;2
2300;50;1;1;1
1900;65;2;1;1
11500;123;2;3;3
2200;49;1;1;1
15338;158;3;4;3
7500;109;2;2;2
3600;36;1;2;1
35000;315;3;4;4
2600;45;1;1;1
15000;98;2;3;2
20000;540;4;3;4
6000;178;3;2;1
8000;92;2;1;1
7000;55;1;2;1
13000;101;2;3;2
5900;62;1;2;2
12000;247;3;4;3
13000;168;3;4;3
7500;210;3;2;2
2500;40;1;1;1
13993;360;4;5;3
14983;350;3;4;3
12500;250;3;4;3
6000;60;1;2;2
12000;245;4;5;3
5000;55;2;1;1
5500;36;1;2;1
4100;110;3;4;2
2000;33;1;2;1
4000;90;2;1;2
12000;168;3;4;2
40000;343;4;5;3
7000;84;2;3;2
7000;73;1;2;2
2600;70;1;1;1
2950;62;1;2;1
5500;102;2;2;2
36000;280;2;3;4
12000;180;4;4;2
7500;54;1;2;1
12500;106;1;2;2
10000;130;2;3;2
13000;210;3;2;3
4500;107;3;3;2
8000;76;1;2;2
4300;100;2;2;1
4200;97;3;2;1
8300;98;2;3;2
10000;133;3;3;3
4600;130;3;2;1
3100;50;1;2;1
2900;48;1;1;1
7500;96;2;3;2
12000;226;3;3;2
6000;61;1;2;2
6500;85;2;2;1
6400;42;1;1;1
6400;42;1;1;1
8200;42;1;1;2
8200;42;1;1;2
10500;90;1;2;2
12000;180;3;4;3
5000;60;1;2;1
15000;138;1;2;2
7500;272;4;4;3
15000;180;2;3;3
10000;133;3;2;3
3200;92;2;1;1
3500;62;1;1;1
1500;144;1;2;1
1200;44;1;2;1
1250;65;2;2;1
1600;48;1;1;1
1600;67;2;1;1
1100;44;1;1;1
1200;42;1;1;1
1200;42;1;1;1
1200;42;1;1;1
3000;85;2;2;1
1600;64;3;1;1
1200;44;1;1;1
1500;142;2;1;1
3400;114;3;2;2
1750;67;3;1;1
1250;67;2;2;1
1100;44;1;1;1
1400;144;2;1;1
2000;55;2;1;1
1300;65;2;1;1
2000;63;2;1;1
1250;67;2;2;1
2450;90;3;1;2
900;45;1;1;1
1100;44;1;1;1
1500;64;2;1;1
2100;40;1;1;1
1250;60;3;1;1
1500;55;2;1;1
1200;55;2;1;1
1200;67;3;2;1
1200;44;1;1;1
1600;80;3;2;1
2200;85;3;1;1
1300;67;2;2;1
1200;44;1;1;0
2300;55;2;1;1
1700;78;3;1;1
1300;60;2;1;1
1250;65;1;1;1
1600;50;2;1;0
1700;54;2;1;1
2000;84;3;1;1
2800;114;3;2;2
1500;67;2;1;1
1150;65;2;1;1
1700;250;3;2;0
1100;60;1;1;1
1800;78;3;2;1
1600;38;1;1;1
1400;53;2;1;1
1600;60;3;1;2
2400;69;1;2;1
780;47;2;1;1
10000;210;4;3;3
22000;230;3;3;2
5000;135;4;2;2
3800;49;1;1;1
3200;100;3;1;1
12000;205;3;4;4
3500;78;2;2;2
7500;150;2;2;2
3000;100;2;1;1
6000;65;1;2;1
8000;180;3;2;2
10000;314;4;5;4
20000;469;4;5;4
4000;112;2;3;1
3900;120;3;2;2
2460;36;1;2;1
7500;250;3;3;2
20000;469;4;5;4
4900;180;3;3;1
7500;150;2;3;2
50000;349;4;5;5
3000;138;3;2;1
10000;270;3;4;2
5000;180;3;2;2
7700;91;2;2;1
25000;327;4;3;3
20000;228;3;4;4
6800;151;3;4;3
10100;270;3;4;2
6264;100;2;2;0
3500;157;3;2;1
3800;110;3;2;2
4200;98;2;1;1
6110;164;3;3;1
6000;170;3;2;1
3000;100;3;2;1
15000;300;4;5;4
5000;70;2;2;2
5800;182;4;2;2
8000;80;1;2;2
3000;173;2;1;1
12000;300;4;3;3
4500;70;2;2;2
7400;220;3;2;1
6434;143;3;3;2
9000;250;4;2;2
12000;370;4;3;2
6500;155;3;3;3
8000;180;3;4;3
6000;220;4;5;3
20000;470;4;5;4
7000;145;2;2;3
16000;230;3;2;2
9000;250;4;2;2
10000;113;2;3;2
3500;183;3;2;1
18000;360;4;5;4
3600;87;3;2;1
7500;250;4;3;3
7000;360;3;4;2
22000;223;3;2;2
6000;110;2;2;1
6000;100;3;2;1
6000;138;3;2;1
3500;157;3;2;1
2000;37;1;2;1
4000;111;2;2;1
1000;70;3;2;1
1000;52;2;1;1
1040;59;2;1;1
5500;110;3;2;2
3700;65;2;1;1
8000;160;3;4;3
6000;104;3;2;3
4000;95;2;2;2
15000;225;3;4;4
4800;115;2;2;2
2800;80;3;1;1
2300;42;1;2;1
5500;110;3;2;2
3900;113;3;2;3
3500;72;2;1;1
20000;245;4;5;4
4655;70;2;3;1
10000;156;3;4;3
10500;200;3;2;2
5000;94;2;2;2
3250;95;3;2;1
25000;627;4;5;6
5500;110;4;2;2
13000;204;3;4;3
15000;220;3;5;3
7000;182;3;3;3
8000;180;4;2;3
40000;346;4;4;5
3700;150;3;2;2
10000;235;4;5;4
6000;168;4;2;2
3500;110;3;2;1
15000;232;4;1;3
8000;179;3;4;3
3000;220;3;4;2
3350;68;2;2;1
4800;90;2;2;2
10900;104;1;2;1
2000;48;1;1;1
14000;165;2;3;2
4000;155;3;2;3
4500;94;3;2;2
15000;240;4;3;3
5000;210;4;3;3
8000;128;2;2;3
4630;120;3;2;2
3300;74;3;2;1
3500;56;1;2;1
35000;335;3;4;4
30000;367;4;5;5
2000;47;1;1;1
2600;32;1;1;1
5000;230;4;4;3
2250;110;3;2;1
7500;190;4;4;3
11000;196;4;3;3
18000;226;4;5;4
8000;270;4;3;3
8329;257;4;5;4
14000;194;4;3;5
15000;340;4;4;4
15000;204;2;3;3
3400;100;2;2;1
3000;48;1;2;1
3700;76;2;2;1
3500;68;2;2;1
2500;60;2;1;1
10000;220;4;4;4
2200;48;1;1;1
2800;84;3;1;1
2900;43;1;1;1
2800;85;2;1;1
2800;60;2;2;1
3500;87;3;2;2
3000;79;3;2;1
4500;66;2;1;1
3300;100;2;1;1
4000;104;2;1;1
2700;32;1;1;1
5000;130;3;2;2
1900;40;1;1;1
12000;140;4;3;2
2100;40;1;1;1
1900;40;1;1;1
13000;255;4;5;4
8000;510;6;5;3
19900;880;5;4;6
5500;192;3;4;3
1800;100;3;2;3
1900;129;3;2;2
3950;184;3;4;4
1700;68;3;2;2
3500;64;2;2;2
2000;96;3;2;2
3600;176;3;4;3
4000;289;4;5;4
3800;175;3;4;4
3400;132;3;4;2
5000;177;4;4;3
4500;177;3;4;4
1300;208;4;3;3
9000;180;3;4;4
2500;140;3;3;3
1500;70;3;2;1
1200;48;1;2;2
1500;70;2;2;2
4000;126;4;3;2
2300;86;2;1;2
4350;104;3;2;2
2700;55;1;2;1
2000;100;3;2;2
9000;510;5;5;3
8000;282;4;5;4
9000;250;4;5;4
1500;72;3;2;2
12000;221;4;4;4
10000;261;3;4;4
2100;125;4;2;2
1600;99;1;2;3
3000;163;3;4;3
3500;210;4;3;3
4000;96;1;2;2
1700;45;1;1;1
8500;193;3;4;0
1790;100;2;2;2
1409;35;1;2;1
1600;51;2;1;1
6000;246;4;5;4
840;70;2;1;1
2800;100;2;3;2
3000;161;4;4;3
5000;238;4;4;3
6000;160;4;1;3
4000;198;3;4;2
5500;184;3;4;4
1650;63;3;2;1
1800;70;3;2;1
12950;207;4;5;3
1550;75;3;1;2
8500;276;4;3;4
5000;393;4;4;4
1400;64;2;2;1
1500;102;2;2;2
5500;516;4;5;4
6500;145;3;2;2
4000;173;4;4;3
2000;300;4;5;4
3140;100;2;2;3
1500;70;3;1;1
1000;60;2;1;1
1131;60;3;2;1
1250;82;3;2;1
1200;57;2;1;1
2000;60;2;2;1
1800;61;2;2;1
1600;55;2;2;1
2000;65;2;1;1
2200;65;2;1;1
2000;82;3;2;1
1200;90;2;1;1
2500;50;2;1;1
1500;45;2;1;1
1300;70;3;2;1
1800;61;2;2;1
2600;68;3;2;2
1450;100;2;1;1
2200;74;3;2;1
1800;61;2;2;1
1100;48;2;1;2
1150;55;2;2;1
1600;76;3;2;2
1700;50;2;1;1
2600;69;3;2;2
2200;74;3;2;2
1000;41;1;1;1
1400;60;2;2;1
1800;61;2;2;1
1300;46;2;2;1
2900;70;3;2;1
2175;49;2;1;1
2500;50;2;1;1
3000;85;2;2;1
1600;50;2;1;1
1100;48;2;1;1
3000;90;3;2;1
1900;60;2;1;1
1900;49;2;1;1
700;39;1;1;1
1000;48;1;1;1
1200;60;2;1;1
1700;60;2;1;1
1420;54;2;1;1
1200;60;2;1;1
3800;70;1;1;0
3800;97;2;2;2
4000;35;1;2;1
3100;85;3;2;2
4500;64;2;2;2
4100;115;3;2;2
5800;209;4;4;4
2000;103;2;1;1
3600;94;3;2;2
6000;160;3;2;2
1900;35;1;1;1
4000;96;3;2;2
2400;65;2;2;1
4200;135;3;4;2
11000;296;4;5;3
3000;110;4;2;3
4000;94;3;2;2
2400;112;3;2;2
7000;126;2;3;2
3500;145;3;2;1
3000;100;2;2;2
3800;130;3;2;2
3500;66;2;2;2
3580;100;3;2;1
7506;186;3;2;2
4500;135;3;3;2
6500;208;3;2;2
2953;85;3;2;2
3000;150;3;2;0
3000;54;2;1;1
3500;85;3;2;2
12000;378;3;4;3
3500;34;1;1;1
1300;73;1;1;0
5500;138;3;4;2
7500;205;4;4;4
3500;45;1;1;1
2500;79;3;2;1
4000;157;3;2;2
6800;126;2;3;2
6000;193;2;1;2
2400;72;2;1;1
5000;190;3;2;2
3600;38;1;2;1
9312;371;4;5;5
2000;62;2;2;1
3967;33;1;2;1
2100;85;2;2;1
9000;266;4;5;4
3500;130;3;4;3
2000;56;2;1;1
1290;63;2;1;1
2550;180;3;2;2
1500;40;2;1;1
3300;101;3;3;2
2750;76;3;1;2
2000;38;1;2;0
2800;57;2;2;2
2200;46;2;2;1
3000;65;2;2;2
5000;240;3;4;3
2100;35;1;1;1
2800;84;3;2;2
1700;55;2;1;1
2100;42;1;1;1
3300;101;4;2;2
3600;130;3;4;3
2000;49;2;1;1
1500;60;2;1;1
1900;60;2;2;1
3300;101;3;2;2
2000;85;3;2;1
3600;127;3;3;3
3000;85;2;2;1
2300;70;2;2;1
2750;80;2;1;2
3000;42;1;2;1
2000;70;3;1;0
4000;130;4;4;3
3500;100;3;2;2
2900;100;3;2;2
2550;110;3;2;2
1800;43;1;1;1
2850;57;2;2;1
2700;95;3;2;2
3400;101;2;3;2
1500;70;2;1;1
5300;134;3;4;4
2500;80;2;1;2
3200;66;2;2;1
2000;62;2;1;2
1000;63;3;1;1
4500;113;4;2;2
2850;67;2;2;2
2300;65;2;2;1
1600;73;3;1;2
1400;74;2;2;1
2350;40;1;1;1
2650;59;2;2;1
2600;47;1;1;1
1700;50;2;1;1
2800;57;2;2;1
2200;50;2;1;1
2800;110;2;2;2
1800;52;2;1;1
3500;62;2;2;1
4500;170;4;2;2
1500;60;2;1;1
1540;75;3;1;0
1500;73;3;1;1
1700;67;3;1;2
2000;72;3;1;1
1700;65;2;1;1
1540;74;3;1;1
1900;55;2;1;1
1300;73;3;1;1
1600;55;2;1;1
1600;75;3;1;1
1300;75;3;2;1
1370;75;3;2;1
1700;50;2;1;1
4500;134;3;5;2
1400;74;3;1;1
1700;54;2;1;1
1600;52;2;1;1
3300;330;4;5;4
2000;50;2;1;1
3000;138;3;4;3
4000;160;3;3;3
2000;150;3;4;2
5200;170;3;4;3
2700;56;2;2;1
7500;289;4;5;4
4000;186;3;4;3
3000;196;3;4;3
4000;170;4;4;3
2370;72;2;2;2
5500;184;3;4;4
1628;72;3;2;2
1500;75;3;2;2
2000;135;3;2;3
2200;74;2;2;2
1800;78;3;2;1
1550;40;1;1;1
2800;85;2;2;2
2000;110;3;4;3
1250;50;2;1;1
3000;75;2;2;1
1400;57;2;2;1
2000;110;3;2;2
5000;185;4;3;3
7400;211;4;4;3
4000;171;4;4;3
4000;187;3;4;3
3500;87;3;3;2
1800;60;2;1;2
3120;95;1;2;1
2700;90;2;2;2
1500;87;3;2;2
5500;184;3;4;4
1800;58;2;2;1
2250;72;3;2;1
2000;75;2;2;2
2700;79;2;2;2
5000;184;3;4;4
6500;336;4;5;5
1790;132;4;3;2
1500;38;1;2;1
1300;110;3;2;2
5500;90;3;2;2
2600;95;2;2;2
2200;50;2;1;1
7500;136;3;4;2
2550;50;1;1;1
2300;40;1;1;1
3300;82;3;2;2
2100;45;1;2;1
3700;137;3;2;1
3300;87;2;1;2
1800;54;1;1;0
3200;93;3;2;1
2000;75;3;1;2
1600;36;1;1;1
3000;91;3;2;2
1800;40;1;1;1
1800;114;1;1;1
3400;100;3;1;1
4500;220;4;1;3
3500;50;1;1;1
3200;42;1;1;2
14000;200;4;3;3
2500;60;1;2;1
19000;392;4;5;4
8000;170;3;3;3
2000;90;2;1;1
3000;90;3;2;2
20000;222;4;4;4
3700;68;2;2;2
8000;220;4;4;3
6000;100;3;3;2
3000;110;2;1;1
17000;280;4;5;4
9000;250;4;5;4
3400;70;2;1;0
7500;199;4;3;4
13350;250;4;5;4
3000;75;3;3;2
3600;160;3;2;3
3200;119;3;2;3
3500;130;2;2;1
12000;166;3;4;4
3000;57;3;2;1
2800;42;1;1;1
2700;89;2;2;2
1800;100;3;2;3
1800;100;3;2;3
1800;100;3;2;3
1900;84;3;2;2
2000;85;3;2;2
1800;100;3;2;3
1300;50;2;1;1
1200;50;2;1;1
1350;64;2;1;1
2500;84;3;2;2
2500;82;3;2;1
2200;75;3;2;2
2500;84;3;2;2
1300;110;3;2;2
2800;75;2;3;2
2000;65;2;2;1
3500;87;3;4;3
1750;84;2;2;2
1500;74;3;2;1
1300;68;3;1;1
2200;64;2;2;1
1500;75;3;1;1
3500;106;2;2;2
1600;66;3;1;1
3000;138;3;4;3
3500;106;3;2;2
1600;67;3;1;1
2100;75;3;2;1
1300;56;2;1;1
1600;60;2;1;1
2600;72;3;2;2
3300;76;2;1;2
6000;162;3;2;2
2200;139;3;4;2
3700;120;3;1;2
20000;317;4;2;5
2700;80;2;1;1
2500;76;3;2;1
8800;270;4;5;4
14850;305;3;3;3
3000;89;3;1;1
27000;319;3;4;5
10000;452;4;3;4
6000;165;3;2;2
15000;220;3;4;4
15000;456;4;5;5
14000;208;3;4;3
1800;66;3;1;1
3000;120;3;2;2
3000;92;3;1;1
10000;163;3;4;3
18000;232;3;4;3
5500;200;3;2;2
3000;34;1;1;1
3000;66;1;1;1
4200;155;3;2;2
5000;165;3;2;1
14000;191;3;4;3
12000;225;4;3;4
3400;120;3;2;2
2600;58;2;2;2
4200;185;3;4;3
2500;90;2;1;1
8000;180;3;2;3
1800;77;3;1;0
4500;120;3;4;3
6000;124;1;2;2
7000;178;4;4;4
12000;220;4;3;3
4800;165;3;2;2
14000;167;3;4;3
5500;129;3;2;3
5000;223;3;2;2
4500;74;1;1;2
6900;290;3;4;4
6000;240;3;4;3
3000;34;1;1;1
4900;74;1;2;1
16000;211;3;3;3
2400;90;2;2;1
2500;87;3;2;1
6000;124;3;3;2
10000;198;4;3;4
15000;452;4;5;6
4500;74;1;1;2
16000;280;2;3;3
1900;57;2;2;1
23000;364;4;5;5
26000;320;3;4;4
4800;72;2;1;1
7437;127;2;3;1
15000;170;3;4;3
6500;188;3;2;2
14000;200;3;4;3
3000;93;2;3;2
10000;163;3;4;3
7800;168;3;2;2
3500;115;1;2;0
25000;364;4;2;0
13000;240;3;4;3
4000;115;3;2;2
1000;51;2;1;1
900;50;2;1;1
800;50;2;1;1
900;49;2;1;1
1700;53;3;1;1
1000;49;2;1;1
1050;50;2;1;1
700;40;1;1;0
1000;50;2;1;1
750;70;2;2;1
1800;53;2;1;1
2200;96;3;2;2
1000;50;2;1;1
1290;68;2;1;1
1200;59;2;1;1
1380;60;2;1;1
1100;72;3;2;2
1200;55;2;1;1
1950;77;2;2;2
1700;78;3;2;2
1300;52;2;1;1
1900;76;3;2;2
2100;68;3;2;1
1400;75;3;2;1
1400;60;2;1;1
1210;49;2;1;1
1800;65;2;2;1
1200;56;2;1;1
1300;65;2;1;1
1200;62;2;1;1
2350;46;3;2;1
2900;120;4;1;1
1500;58;3;1;1
900;45;2;1;1
1400;72;3;1;1
1200;56;2;1;1
1400;50;2;1;1
1500;63;2;2;2
3200;88;3;2;2
1200;98;3;2;1
1450;65;3;2;1
2700;68;3;2;2
2000;77;2;2;2
1350;75;3;1;1
2200;88;3;2;2
2350;68;2;2;1
3500;136;3;2;3
1400;68;3;2;1
2000;63;3;2;1
1500;75;3;2;1
1600;58;2;1;1
2400;74;3;2;2
1000;53;2;1;1
1400;70;3;1;2
1300;68;3;2;1
2100;68;3;2;2
3900;135;3;3;3
1300;67;2;1;1
1100;65;3;2;1
1200;47;2;1;1
1800;70;2;2;1
2200;66;2;2;2
1100;58;2;1;1
1600;70;3;2;1
1851;62;2;2;2
1500;50;2;1;1
1700;60;2;1;1
2750;70;3;2;1
1100;54;2;1;1
1800;104;3;2;2
1600;65;2;1;1
6000;186;3;4;3
1030;65;2;1;1
1447;85;2;1;1
1140;70;2;1;1
3500;136;4;2;2
1350;59;2;1;1
1600;65;2;2;1
1300;55;2;1;1
2200;70;3;2;1
1000;52;2;1;2
1800;55;2;1;1
1200;60;2;1;1
1300;60;3;1;1
1100;50;2;1;1
1500;60;2;1;1
1200;60;2;1;1
1300;65;3;1;1
1370;59;3;2;1
1100;50;2;1;1
1300;50;2;1;1
1400;52;2;1;1
1200;76;3;2;1
1100;48;2;1;1
1200;48;2;1;1
1450;53;2;1;1
1400;55;2;1;1
1400;58;2;1;1
1300;56;2;1;2
1500;75;2;2;1
1200;55;2;1;1
1700;55;2;1;1
1300;50;2;1;1
1380;52;2;1;1
2200;81;2;2;1
1400;70;3;2;1
1100;48;2;1;1
1250;52;2;1;1
1500;70;2;1;1
1300;53;2;1;1
920;53;2;1;1
1250;50;2;1;1
1300;60;2;1;1
1600;100;3;2;1
1950;70;3;2;1
1300;65;1;1;0
1375;53;2;1;1
1200;50;2;1;1
1600;96;3;2;1
2200;81;2;2;1
1100;50;2;1;1
780;35;1;1;0
2500;78;3;2;1
2300;70;2;2;1
1100;49;2;1;1
1300;48;2;1;1
1500;60;2;1;1
1200;50;2;1;1
2400;120;3;2;2
2200;81;2;2;1
1200;55;2;1;1
2800;65;2;2;1
1200;75;3;1;1
1350;54;2;2;1
1650;64;3;2;2
2600;136;3;2;3
1500;60;2;2;1
1750;72;3;2;1
2500;62;2;1;1
2400;81;2;2;1
500;30;1;1;0
1400;84;3;2;1
2000;76;2;2;1
3780;195;4;3;3
1950;130;3;2;2
900;55;2;1;1
1000;57;2;1;1
1400;65;2;2;1
2500;70;3;2;1
1080;80;3;2;1
2400;100;3;3;3
2000;78;2;2;1
2000;58;3;2;1
1500;64;2;1;1
2100;78;3;2;2
1200;60;2;2;1
1500;60;2;1;1
4200;82;3;3;2
1100;55;2;1;1
1750;55;2;1;1
4000;200;3;4;3
1200;59;2;1;1
1600;65;2;2;1
1300;65;2;1;1
1300;62;2;1;1
2300;77;3;2;2
1500;57;2;1;1
2100;78;3;2;2
1300;60;2;1;1
2100;53;2;1;1
1500;65;2;1;1
6500;98;3;2;3
2450;78;2;2;2
1800;120;3;1;1
1700;68;2;1;1
1800;120;3;1;1
2100;78;2;2;2
2000;55;2;1;1
1800;60;3;2;1
1500;70;2;1;1
3200;73;3;2;2
1200;51;2;1;1
1800;53;2;1;2
1750;55;2;1;1
1800;60;3;2;1
2100;78;3;2;2
2200;80;3;2;2
1500;55;2;1;1
2200;78;3;2;1
2100;78;2;2;2
1900;94;3;2;1
1100;54;2;1;1
1400;70;3;1;1
1900;82;2;3;2
2450;78;3;2;2
5500;186;3;4;3
2300;65;2;2;1
1600;51;2;1;2
1000;42;2;1;1
500;66;2;1;1
1400;48;2;1;1
750;42;2;1;0
1100;47;2;1;1
1100;43;1;1;1
1500;56;2;1;1
1000;46;2;1;1
1100;49;2;1;1
1000;43;2;1;1
1050;47;2;1;1
1200;47;2;1;1
1100;47;2;1;1
2800;70;2;2;2
2000;70;3;1;1
1700;65;2;1;0
5500;155;3;2;2
2000;107;3;3;1
3700;94;2;2;2
1700;52;2;1;0
2200;56;2;1;1
2500;65;2;2;2
3700;107;3;2;2
4200;101;3;2;2
2000;62;2;2;1
2200;70;3;1;2
4200;101;3;2;2
3800;94;1;1;2
5000;123;3;2;2
4000;154;3;3;2
2500;65;2;2;2
2000;134;3;2;2
8000;127;2;3;2
2000;55;2;1;1
1600;52;2;1;1
2750;167;3;2;3
1700;49;2;1;1
3000;92;3;2;1
1700;53;2;2;0
3500;86;3;2;2
3500;130;3;2;2
2600;64;2;2;2
2500;62;3;2;1
2000;53;2;1;1
3500;200;3;3;3
4000;100;2;2;2
7450;170;3;3;0
1700;75;3;1;1
1500;60;1;1;0
1300;65;2;1;1
3600;138;2;3;2
2500;65;2;2;2
1500;65;2;1;1
3000;85;3;2;1
1600;42;1;1;1
1500;80;2;1;1
2500;93;2;1;1
2000;43;2;1;1
2500;103;2;2;1
2000;122;3;2;2
4000;100;2;2;2
5000;123;3;2;2
5900;174;3;3;3
1500;60;1;1;0
4500;176;3;4;3
2200;48;1;1;1
2000;103;2;2;1
1850;52;2;2;1
2000;62;2;2;1
1250;47;2;1;1
1700;47;2;1;1
1050;45;2;1;1
1300;70;2;1;1
1200;50;2;1;0
1990;65;2;2;2
1500;70;3;2;1
1300;73;2;1;1
1300;73;2;1;1
1800;70;3;2;1
1150;50;2;1;1
1600;70;3;2;0
1400;117;3;2;2
800;30;1;1;0
1250;54;2;1;1
1400;70;3;2;1
1100;65;2;1;1
1800;70;3;2;1
1800;70;3;2;1
1200;58;2;1;1
1200;50;2;1;1
1600;75;3;2;1
900;35;1;1;1
1200;54;2;1;1
1800;35;1;1;1
1300;60;2;1;1
1200;58;2;1;1
1300;50;2;1;1
1200;50;2;1;1
1300;80;2;1;1
1400;70;2;1;1
1200;50;2;1;0
1200;64;2;1;1
1500;70;3;2;1
1300;74;3;2;1
1850;70;3;1;1
1350;44;2;1;1
1700;80;3;1;1
1350;40;1;1;1
1000;70;2;1;0
1350;43;1;1;1
1200;36;1;1;1
1200;60;2;1;1
1650;58;2;1;1
1200;58;2;1;1
1600;35;1;1;1
1600;50;2;1;1
1500;58;2;1;1
1300;70;3;2;2
1000;35;1;1;0
1000;70;2;1;0
1890;74;3;2;1
1600;70;3;1;1
1500;49;2;1;0
1500;50;2;2;1
2000;49;2;1;1
1300;70;3;2;1
1630;62;3;2;0
1500;70;3;2;1
1650;72;3;2;1
850;40;1;1;0
1200;65;2;1;1
1450;49;2;1;1
1590;60;2;1;0
1500;50;2;2;1
1500;55;2;2;1
3500;123;3;2;3
1800;50;1;2;1
5000;128;3;2;2
4000;140;4;2;2
2200;98;3;3;2
1600;70;2;1;2
17000;250;3;4;0
4000;142;3;2;2
4199;183;4;3;3
4000;140;4;2;1
9000;298;4;3;3
2350;94;3;2;2
9000;221;4;5;4
2700;124;3;1;1
2250;99;3;2;1
4500;87;2;3;2
2100;88;3;2;2
1100;56;1;1;1
3000;100;3;2;1
3000;68;1;1;1
1800;89;2;1;1
3000;70;2;3;2
2200;74;2;1;1
2000;79;2;1;1
2000;50;1;1;1
3500;77;2;2;2
2800;114;2;2;1
15000;251;4;5;5
2600;105;3;2;2
5800;293;4;5;3
2700;95;3;1;1
2500;103;3;2;1
2300;50;1;1;1
1400;37;1;1;1
1450;42;1;2;1
22000;262;4;5;4
25000;266;3;4;7
1200;43;1;1;0
7300;105;3;2;2
7300;105;3;2;2
2300;70;2;1;1
3500;103;3;2;2
4500;87;2;3;2
4200;87;2;2;2
9000;180;3;4;4
2500;90;2;2;1
5000;168;4;2;2
4200;112;2;3;2
2300;96;3;2;1
3500;136;3;4;2
4500;140;3;4;3
5500;165;3;4;3
3600;130;3;2;2
1300;30;1;1;0
2900;135;3;4;2
2650;30;1;1;1
4000;120;4;3;2
3200;150;3;2;1
17000;267;3;4;5
3000;43;1;1;1
2500;75;2;1;1
4500;62;1;1;2
2900;80;2;1;0
2500;45;1;2;1
3000;92;3;2;1
6500;104;2;2;2
10000;176;3;4;4
4500;57;2;2;1
5500;85;2;2;2
2500;85;2;2;1
5000;30;1;1;0
2800;64;2;1;1
4400;65;2;2;2
2500;66;2;2;1
3200;86;2;1;1
10000;230;4;5;4
3400;84;1;1;1
3900;130;2;1;2
4500;128;3;2;1
3500;44;1;1;1
10000;180;3;2;2
10000;157;3;4;4
4500;55;2;1;1
4000;60;1;1;0
6000;155;3;2;2
7000;250;4;3;2
2500;50;2;2;1
13000;181;3;4;4
2300;75;2;2;2
6000;60;2;2;1
2900;77;2;2;1
4900;110;3;2;1
3500;91;3;2;1
3300;106;2;1;1
9500;280;4;5;5
6000;85;3;2;1
3800;60;2;1;1
4700;110;3;2;1
4000;44;1;2;1
6000;138;3;2;1
30000;354;4;5;4
4900;44;1;2;1
9000;78;2;2;2
6500;165;3;4;2
3000;160;3;2;2
7900;140;3;4;3
35000;332;3;4;4
1800;60;2;1;1
3000;33;1;1;1
4760;36;1;2;1
6500;109;2;3;2
3500;31;1;2;1
1600;30;1;1;1
5000;36;1;1;1
2800;80;2;1;1
5700;137;3;2;1
7000;243;4;3;2
2400;76;2;1;1
9500;189;2;3;2
4750;52;1;1;1
3900;31;1;2;1
12000;141;3;4;2
2900;82;3;1;1
10000;110;2;2;2
7000;250;4;3;2
3000;53;1;1;2
9000;150;3;2;2
3400;44;1;1;1
1200;55;2;1;1
1200;52;2;1;1
1100;50;2;1;1
1200;60;2;1;1
1500;54;2;1;1
3200;131;3;2;2
1600;52;2;1;2
900;44;2;1;1
3000;107;2;3;2
1400;61;3;2;1
3500;131;3;2;2
950;50;2;1;1
1200;60;3;1;1
1100;70;2;1;1
1800;75;3;2;2
2000;85;2;2;1
1100;55;2;1;1
1600;50;2;1;1
1800;50;2;1;1
2000;50;2;2;1
1200;51;2;1;1
2000;85;2;2;1
3200;131;3;2;2
1100;60;2;1;1
1920;79;3;2;2
3000;131;3;2;2
950;64;2;1;0
1900;78;3;1;1
800;65;2;1;1
1000;55;2;1;0
1300;50;2;1;1
1300;57;2;2;1
1100;60;2;1;1
1300;65;3;2;1
1100;52;2;1;1
1300;54;2;1;0
1200;48;2;1;1
1000;60;2;1;1
3200;131;4;2;2
1700;72;3;2;1
2100;62;3;1;1
2200;56;2;2;1
1400;61;3;2;1
2300;78;3;3;2
1200;54;2;1;1
1350;55;2;1;1
1400;60;3;1;1
1100;50;2;1;1
850;58;2;1;1
2500;86;2;2;1
1120;59;3;1;1
2400;79;3;2;2
2400;60;2;2;2
1150;54;2;1;1
2000;100;3;2;2
1200;50;2;1;0
850;54;3;1;1
1100;55;3;1;1
1150;72;3;1;1
1400;50;2;1;1
1600;68;2;1;2
1250;54;2;1;1
1400;50;2;1;1
1300;50;2;1;1
1450;49;2;1;1
1600;65;2;2;1
1200;60;2;1;2
1400;47;2;1;1
1000;60;2;1;1
1300;64;2;2;2
1400;50;2;1;1
1200;65;2;2;2
6000;190;4;5;3
1200;50;2;1;1
1200;40;2;1;1
1300;62;2;1;1
2000;69;3;2;1
6500;234;5;5;3
2100;64;3;2;1
1400;56;2;1;1
3300;116;3;2;2
2700;74;2;2;2
5000;172;3;4;3
1700;65;2;1;1
5500;121;3;2;2
2500;73;2;2;1
6500;151;3;3;3
2550;68;3;2;1
6800;210;3;4;3
6500;115;4;2;2
11000;156;3;4;2
8000;187;3;4;3
2799;70;1;2;1
6000;177;4;3;3
7300;210;3;4;4
2100;49;2;1;2
2200;72;2;2;2
3300;78;2;2;2
2400;57;2;1;2
4500;155;3;2;2
4999;143;3;4;2
12000;230;4;5;2
8499;210;3;4;4
6000;151;3;4;3
5700;142;4;3;2
5000;142;3;4;2
2800;74;2;1;1
3500;94;2;2;2
5500;151;3;4;3
2000;65;2;1;1
