Price,Size,Rooms,Toilets,Suites,Parking,New
336000,55,2,2,1,1,0
750000,107,3,2,3,2,1
250000,49,2,2,1,1,0
465000,65,2,2,1,1,0
175000,41,2,2,1,1,0
300000,52,2,2,1,1,0
485000,70,3,2,1,1,0
480000,70,3,2,1,1,0
347218,63,2,2,1,1,0
320000,57,3,2,1,1,0
1270000,156,3,5,3,2,0
1990000,234,4,5,3,3,0
385000,70,3,2,1,1,0
350000,60,2,2,1,1,0
457860,82,3,3,1,2,0
456000,57,2,2,1,1,0
464000,58,1,2,1,1,0
950000,134,4,5,2,2,0
403811,55,2,2,1,1,0
490000,61,2,2,1,1,0
685719,81,3,2,1,2,0
580000,117,3,3,1,1,0
470000,82,2,2,1,1,0
330000,52,2,2,1,1,0
480000,65,2,2,1,1,0
555000,74,3,2,1,1,0
430000,60,3,2,1,1,0
410000,60,3,2,1,1,0
1250000,146,3,3,1,2,0
953000,96,3,3,1,2,0
900000,108,3,3,1,1,0
750000,75,3,2,1,2,0
1300000,116,3,4,2,2,0
600000,70,3,2,1,1,0
1589000,142,4,5,2,3,0
851000,85,3,4,1,2,0
4100000,295,5,6,4,4,0
625000,59,2,2,1,1,0
800000,130,3,3,1,2,0
199000,37,2,2,1,1,0
187900,44,2,2,1,1,0
185900,44,2,2,1,1,0
183900,44,2,2,1,1,0
880000,84,2,2,1,1,0
1138800,74,2,2,1,1,0
1210000,90,2,2,1,2,0
560000,35,1,2,1,1,0
1094000,73,2,2,1,1,0
1900000,160,3,5,2,2,0
1200000,82,3,3,1,2,0
800000,63,2,2,1,1,0
700000,96,2,2,1,1,0
958980,71,2,2,1,1,0
1300000,85,2,2,1,2,0
899000,71,2,2,1,1,0
530000,34,1,2,1,1,0
273000,52,2,2,1,1,0
269000,49,2,2,1,1,0
265000,50,2,2,1,1,0
1270000,131,3,3,1,2,0
305000,62,3,2,1,1,0
619000,81,3,2,1,2,0
305000,49,2,2,1,1,0
390000,64,3,2,1,1,0
217200,40,2,1,0,1,1
285000,50,2,2,1,1,0
278000,64,3,2,1,1,0
180000,48,2,2,1,1,0
130000,42,2,2,1,1,0
670400,95,3,3,2,2,0
125000,46,2,2,1,1,0
525000,95,3,3,2,2,0
230000,60,2,2,1,1,0
200000,71,3,2,1,2,0
225000,63,2,2,1,1,0
1575000,186,4,5,2,3,0
320000,56,2,2,1,1,0
1150000,135,3,4,3,3,0
230000,56,2,2,1,1,0
369000,60,2,3,2,1,0
369000,64,2,2,1,2,0
390000,65,3,2,1,1,0
330000,52,2,2,1,1,0
600000,73,3,2,1,2,0
350000,59,2,2,1,1,1
290000,56,2,2,1,1,0
259000,50,2,2,1,1,0
600000,74,3,2,1,2,0
2960700,218,4,1,0,6,1
820000,89,3,3,1,2,0
932000,88,3,3,1,2,0
540000,50,2,2,1,1,0
1180000,125,3,2,1,2,0
675000,87,3,2,1,1,0
980000,96,3,2,1,2,0
1250000,142,3,5,3,2,0
830000,94,3,2,1,2,0
800000,76,3,2,1,2,0
945000,99,3,4,3,2,0
1350000,141,3,5,3,2,0
830000,88,3,3,2,2,0
199000,38,2,1,0,0,0
300000,61,1,1,0,0,0
550000,64,3,2,1,2,0
1220000,126,4,2,1,2,0
452161,67,2,2,1,1,1
475000,53,2,1,0,1,0
369000,50,2,1,0,1,0
369000,50,2,1,0,1,0
1090000,145,4,2,3,3,0
420000,79,2,1,0,1,0
210000,34,2,1,0,0,0
178000,31,1,1,0,0,0
620000,70,3,2,1,1,0
770000,93,3,3,1,2,0
560000,67,3,1,0,2,0
670000,70,2,2,1,2,0
383000,57,2,1,0,1,0
620000,94,3,2,1,2,0
330000,43,2,1,0,1,0
540000,63,2,2,1,2,0
770000,70,3,2,1,1,0
777000,103,4,2,1,2,0
220000,34,2,1,0,0,0
339000,46,2,1,0,1,0
640000,66,2,1,0,1,0
600000,70,2,2,1,2,0
1100001,132,4,2,1,2,0
600000,86,2,1,0,1,0
1380000,145,3,2,1,3,0
595000,62,2,2,1,1,0
452161,67,2,2,1,1,1
380000,34,1,1,0,1,0
349000,68,1,1,0,0,0
2600000,295,3,3,2,1,0
249000,39,1,1,0,0,0
250000,31,1,1,0,0,0
350000,36,1,1,0,1,0
3800000,420,4,3,2,3,0
500000,136,3,1,0,0,0
477000,116,2,2,1,1,0
850000,88,2,2,1,1,0
440000,38,1,1,0,0,0
320000,35,1,1,0,1,0
2540000,350,3,2,1,2,0
380000,47,1,1,0,1,0
315000,63,1,1,0,0,0
425000,65,2,1,0,1,0
630000,62,2,2,1,1,0
1700000,235,4,4,1,1,0
345000,48,2,1,0,0,0
459000,48,2,1,0,1,0
848000,120,3,2,1,1,0
330000,83,2,1,0,0,0
300000,60,1,1,0,0,0
870000,114,3,2,1,1,0
300000,64,1,1,0,1,0
519000,60,2,2,1,1,0
370000,52,1,2,1,1,0
500000,50,1,1,0,1,0
1200000,147,3,1,0,1,0
710000,64,2,2,1,1,0
739000,65,3,2,1,1,0
369000,45,1,1,0,1,0
590000,75,2,1,0,1,0
245000,30,1,1,0,1,0
1300000,75,3,2,1,1,0
630000,74,2,1,0,1,0
800000,94,2,2,1,1,0
1580000,130,3,2,1,1,0
480000,156,3,2,1,1,0
750000,97,3,2,1,2,0
600000,150,3,2,1,1,0
250000,80,3,1,0,0,0
750000,164,3,2,1,1,0
610000,67,3,2,1,1,0
400000,62,2,1,0,0,0
945000,200,3,2,1,1,0
480000,68,3,2,1,1,0
420000,80,2,1,0,1,0
479000,58,2,2,1,1,0
370000,49,2,1,0,1,0
610000,67,3,2,1,1,0
650000,130,3,2,1,1,0
360000,120,3,2,0,1,0
590000,70,3,2,1,1,0
450000,61,3,2,1,1,0
780000,140,3,1,0,0,0
350000,70,2,1,0,0,0
362000,56,1,2,1,1,0
445000,65,3,2,1,1,0
800000,97,3,1,0,2,0
1015000,200,4,2,1,2,0
435000,68,2,2,1,2,0
368000,97,2,1,0,0,0
479000,60,1,1,0,1,0
650000,197,3,3,0,1,0
500000,130,3,1,0,0,0
370000,52,2,2,1,1,0
750000,97,3,2,1,2,0
162900,33,1,2,1,0,0
422400,74,3,2,1,1,0
329000,51,2,1,0,1,0
372960,60,2,2,1,1,0
450000,64,2,2,1,1,0
215000,45,1,1,0,0,0
392700,39,2,1,0,1,0
384000,53,2,2,1,1,0
240000,32,1,2,1,1,0
280000,54,2,1,0,1,0
228000,45,1,1,0,0,0
190000,30,1,2,1,0,0
318500,56,2,1,0,1,0
255000,48,2,1,0,1,0
498000,62,2,2,1,2,0
235000,74,1,1,0,1,0
220000,30,1,2,1,1,0
371735,59,2,1,0,1,0
255000,49,2,1,0,1,0
460000,60,2,2,1,1,0
219000,45,2,1,0,1,0
210000,42,1,1,0,1,0
400000,64,2,2,1,1,0
554400,72,3,2,1,1,0
345173,42,1,1,0,1,0
351849,45,1,2,1,1,0
379000,65,3,2,1,1,0
160000,32,1,1,0,1,0
650000,196,4,3,1,1,0
358900,63,2,2,1,1,0
235000,44,2,1,0,1,0
240000,32,1,2,1,1,0
240000,32,1,2,1,1,0
230000,50,2,1,0,1,0
320000,50,2,1,0,1,0
360000,65,3,2,1,1,0
240000,40,1,1,0,1,0
370000,51,2,2,1,1,0
279000,45,2,2,1,0,0
219900,41,2,1,0,1,0
360000,54,1,2,1,2,0
280000,48,2,1,0,1,0
380000,90,2,1,0,1,0
268700,45,2,1,0,0,0
280000,31,1,1,0,1,0
400000,65,3,2,1,1,0
535000,68,3,2,1,1,0
360000,54,1,2,1,2,0
350000,50,2,1,0,1,0
225000,33,1,1,0,0,0
394000,57,2,1,0,1,0
390000,35,1,2,1,1,0
658000,90,2,1,0,1,0
295000,42,1,2,1,0,0
388000,64,2,2,1,1,0
679000,60,2,2,1,1,0
790000,85,2,1,0,0,0
300000,39,1,1,0,1,0
480000,40,1,1,0,1,0
390000,35,1,1,0,1,0
450000,56,1,1,0,0,0
435000,70,2,1,0,1,0
1300000,75,3,3,2,1,0
425000,38,1,1,0,1,0
850000,110,2,1,0,1,0
395000,52,1,1,0,0,0
530000,68,2,2,1,1,0
269000,46,1,1,0,1,0
240000,55,1,1,0,0,0
359000,59,3,2,1,1,0
720000,67,2,2,1,1,0
410000,43,1,2,1,1,0
399000,75,2,1,0,0,0
300000,78,2,1,0,0,0
379877,40,1,1,0,1,0
560000,73,3,2,0,2,0
495900,69,2,2,1,1,0
494000,69,2,2,1,1,0
496000,69,2,2,1,1,0
350000,53,2,1,0,2,0
259900,48,2,1,0,1,0
250000,45,1,1,0,1,0
199000,48,1,2,1,1,0
380000,87,2,1,0,0,0
209900,34,1,1,0,0,0
900000,167,3,1,0,1,0
420000,78,2,1,0,1,0
240000,50,1,1,0,0,0
205000,40,2,1,0,0,0
691000,75,3,2,1,2,0
650000,110,3,2,1,1,0
371000,44,2,1,0,0,0
600000,75,2,2,1,1,0
970000,95,3,2,1,2,0
350000,53,2,1,0,1,0
340000,56,1,1,0,1,0
900000,245,4,3,1,1,0
580000,65,2,2,1,1,0
410000,48,1,2,1,1,0
200000,30,1,1,0,0,0
225000,36,1,1,0,1,0
476000,50,1,1,0,1,0
300000,53,2,1,0,0,0
2300000,393,3,2,1,1,0
259900,43,1,2,1,0,0
218000,45,1,1,0,0,0
690000,127,3,1,0,0,0
2300000,393,3,4,0,1,0
290000,42,1,1,0,0,0
349000,36,1,2,1,1,0
409000,50,1,2,1,1,0
445000,50,1,2,1,1,0
640000,49,1,1,0,1,0
485000,45,1,1,0,1,0
310000,47,1,1,0,0,0
435900,45,1,2,1,1,0
350000,57,1,1,0,0,0
368000,70,2,1,0,0,0
294000,31,1,1,0,0,0
298000,46,1,1,0,0,0
930000,127,3,2,1,1,0
335000,36,1,2,1,1,0
424000,50,1,1,0,1,0
300000,54,1,1,0,0,0
350000,36,1,1,0,1,0
584900,45,1,1,0,1,0
1590000,198,3,2,1,2,0
1600000,180,4,2,1,2,0
250000,30,1,1,0,1,0
340000,75,2,1,0,0,0
480000,62,1,1,0,0,0
200000,31,1,1,0,1,0
410000,39,1,1,0,1,0
898000,110,2,2,1,1,0
265000,30,1,1,0,1,0
570000,55,2,1,0,1,0
580000,74,1,1,0,0,0
300000,43,1,2,1,1,0
500000,92,3,1,0,0,0
950000,106,2,2,1,1,0
820000,144,3,2,1,1,0
850000,160,3,1,0,1,0
1220000,94,2,2,1,1,0
583000,95,2,2,1,1,0
1450000,213,3,2,1,1,0
1890000,200,3,2,1,2,0
695000,94,3,2,1,2,0
595000,55,2,1,0,1,0
530000,129,3,2,0,0,0
890000,127,3,2,1,1,0
230000,40,1,1,0,0,0
299000,45,1,1,0,0,0
234000,54,2,1,0,0,0
220000,34,1,1,0,0,0
240000,32,1,2,1,1,0
320000,48,1,1,0,1,0
637000,48,1,2,1,1,0
259900,62,2,1,0,0,0
640000,78,3,2,1,2,0
400000,56,2,2,1,2,0
694000,130,3,4,1,2,0
425000,65,2,2,1,2,0
690000,88,3,2,1,2,0
459000,49,1,1,0,1,0
405000,64,2,2,1,1,0
539000,65,2,2,1,1,0
441400,48,2,1,0,1,0
425000,60,3,2,1,1,0
325000,70,3,2,0,1,0
275000,58,2,1,0,1,0
2900000,311,3,4,3,4,0
480000,49,1,1,0,1,0
530000,96,3,2,1,1,0
1070000,192,4,3,2,2,0
620000,90,3,2,1,2,0
260000,60,2,1,0,1,0
350000,60,2,1,0,1,0
412000,60,3,2,1,1,0
570000,96,3,2,1,1,0
697000,90,3,2,1,1,0
850000,88,2,2,1,2,0
890000,92,3,2,1,2,0
580000,84,3,2,1,2,0
480000,58,2,1,0,1,0
329000,47,2,1,0,1,0
409869,53,2,2,1,1,0
340000,71,2,1,0,0,0
600000,100,2,2,1,1,0
745000,92,3,2,1,2,0
320000,70,3,2,1,1,0
721001,88,3,2,1,2,0
349000,74,3,2,1,1,0
1113000,110,3,2,1,2,0
450000,71,3,2,1,2,0
500000,89,3,1,0,1,0
775000,92,3,2,1,2,0
1840000,186,3,4,3,3,0
645000,90,3,2,1,2,0
542000,105,2,2,1,1,0
480000,88,3,2,1,1,0
500000,83,3,2,1,2,0
228000,50,2,1,0,1,0
270000,78,2,1,0,1,0
359000,67,3,2,1,1,0
293500,59,3,2,1,1,0
325200,60,3,2,1,1,0
255000,46,2,1,0,1,0
252135,47,2,1,0,1,0
220000,61,2,1,0,1,0
298000,50,2,1,0,1,0
210000,50,2,1,0,1,0
249000,60,2,1,0,1,0
292000,59,3,2,1,1,0
323700,60,3,2,1,1,0
299000,51,2,1,0,1,0
350000,66,3,2,1,1,0
265000,49,2,1,0,1,0
325000,58,2,2,1,1,0
340000,76,2,1,0,2,0
650000,248,3,2,1,2,0
236500,48,2,1,0,1,0
295000,62,2,1,0,1,0
313500,49,2,1,0,1,0
315000,67,3,2,1,1,0
890000,126,3,4,3,3,0
457000,78,3,2,1,2,0
730000,92,3,2,1,2,0
840000,142,3,4,3,3,0
1000000,200,3,2,1,3,0
420000,75,3,2,1,2,0
310000,70,2,2,1,1,0
1150000,130,3,4,3,3,0
301600,49,2,1,0,1,0
800000,118,3,2,1,3,0
490000,80,3,2,1,2,0
425000,72,2,2,1,1,0
900000,143,3,2,1,3,0
295000,60,2,1,0,1,0
585000,94,2,3,2,3,0
375000,74,3,2,1,1,0
800000,75,3,2,1,1,0
510000,84,3,2,1,2,0
580000,74,2,1,0,1,0
1300000,209,3,4,3,6,0
280000,56,2,1,0,1,0
550000,72,2,2,1,1,0
420000,70,2,1,0,1,0
620000,91,3,2,1,2,0
1100000,118,3,2,1,4,0
310000,70,2,2,1,1,0
450000,70,2,2,1,1,0
805000,160,4,2,1,2,0
400000,58,2,1,0,1,0
215000,38,1,1,0,1,0
630000,82,3,2,1,2,0
404000,68,2,2,1,1,0
1050000,122,3,2,1,2,0
949000,135,3,4,3,2,0
2800000,265,4,5,4,4,0
725000,80,3,2,1,2,0
2200000,386,5,5,2,5,0
395000,72,2,1,0,1,0
450000,50,1,1,0,1,0
800000,140,3,2,1,1,0
450000,42,1,2,1,2,1
320000,47,2,1,0,1,0
1200000,170,4,4,3,2,0
750000,130,3,3,2,4,0
1200000,330,4,3,2,3,0
540000,78,3,2,1,2,0
1650000,213,4,5,4,4,0
409000,90,3,1,0,2,0
586000,80,3,2,1,2,0
455000,74,3,2,1,1,0
425000,68,2,1,0,1,0
345000,51,2,1,0,1,0
954000,190,3,3,1,2,0
369900,81,2,2,0,0,0
585000,90,2,2,1,2,0
320000,52,2,1,0,1,0
350000,64,2,1,0,1,0
190000,50,2,1,0,1,0
650000,82,3,2,1,1,0
390000,65,2,1,0,1,0
310000,60,2,1,0,1,0
410000,51,2,1,0,1,0
580000,83,3,2,1,1,0
800000,105,3,2,1,2,0
266000,51,2,1,0,1,0
585000,70,2,2,1,1,0
270000,58,2,1,0,1,0
1045000,106,3,2,1,2,0
373000,47,2,1,0,1,0
380000,59,2,2,1,1,0
420000,59,2,2,1,1,0
1280000,153,3,3,2,2,0
500000,59,2,2,1,1,0
275000,55,2,1,0,1,0
320000,64,2,2,0,1,0
424000,101,3,2,1,2,0
362000,70,3,1,0,1,0
394000,70,2,1,0,1,0
328900,53,2,2,1,1,0
410000,74,2,1,0,1,0
630000,89,3,2,1,2,0
340000,65,3,1,0,1,0
400001,75,3,2,1,2,0
324900,88,2,2,1,1,0
660000,82,2,2,1,1,0
417400,65,3,2,1,1,0
273000,44,2,1,0,1,0
320000,53,2,2,1,2,0
850000,148,3,4,3,3,0
349500,88,2,2,1,1,0
420000,52,2,2,1,2,0
400000,66,2,2,1,1,0
365000,53,2,1,0,2,0
315000,54,2,1,0,1,0
520000,77,3,2,1,2,0
600000,77,3,3,2,2,0
530000,65,3,2,1,1,0
485000,80,3,2,1,2,0
421900,63,2,2,1,1,0
395500,63,2,2,1,1,0
333268,62,3,2,1,1,0
446000,62,2,2,1,1,0
560000,73,3,2,1,2,0
385000,60,2,2,1,2,0
650000,77,3,2,1,2,0
410000,60,2,2,1,2,0
290000,58,2,1,0,1,0
450000,68,2,1,0,2,0
590000,79,3,2,1,2,0
955000,125,4,2,1,2,0
480000,63,3,2,1,1,0
509800,79,3,2,1,2,0
458000,65,3,2,1,1,0
560000,78,3,2,1,2,0
349240,63,3,2,1,1,0
488000,80,3,2,1,2,0
335000,62,2,2,1,1,0
435000,60,2,2,1,2,1
510000,80,3,2,1,2,0
660313,79,3,2,1,2,0
530000,77,3,2,1,2,0
370000,50,2,1,0,2,0
850000,110,3,2,1,2,0
334000,62,3,2,1,1,0
290000,51,2,1,0,1,0
240000,51,1,1,0,1,0
372775,63,3,2,1,1,0
325000,50,2,1,0,1,0
370000,51,2,1,0,1,0
259500,39,2,1,0,1,0
255000,40,1,1,0,1,0
330000,60,2,1,0,1,0
1200000,134,3,4,3,2,0
388600,59,3,2,1,1,0
615000,77,3,2,1,2,0
548000,100,3,2,1,2,0
313000,62,3,2,1,1,0
382000,59,3,2,1,1,0
650000,79,3,2,1,1,0
514000,76,3,2,1,2,0
350000,78,3,2,1,1,0
400000,65,2,2,1,1,0
375000,64,2,1,0,1,0
389000,63,2,2,1,1,0
350000,55,2,1,0,1,0
424000,63,2,2,1,1,0
419000,61,2,2,1,1,0
277500,40,1,2,1,1,0
475000,70,3,2,1,2,0
350000,50,2,1,0,1,0
317700,50,2,1,0,1,0
372000,47,2,1,0,1,0
530000,80,3,2,1,2,0
317700,50,2,1,0,1,0
339500,45,2,1,0,1,0
473000,86,3,2,1,1,0
251722,39,1,1,0,1,0
300000,60,2,1,0,1,0
373000,59,3,2,1,1,0
320000,56,2,2,0,1,0
280000,39,1,1,0,1,0
390000,45,2,1,0,1,0
550000,70,3,2,1,2,0
535000,65,3,2,1,2,0
235000,48,2,1,0,1,0
235000,48,2,1,0,1,0
235000,48,2,1,0,1,0
300000,48,2,1,0,1,0
341000,68,3,2,1,1,0
234000,47,2,1,0,1,0
297000,74,2,1,0,1,0
254500,47,2,1,0,1,0
350000,60,2,2,1,1,0
274000,58,3,2,1,1,0
335000,68,3,1,0,1,0
273775,58,3,2,1,1,0
280000,58,3,2,1,1,0
286000,58,3,2,1,1,0
273775,58,3,2,1,1,0
273775,58,3,2,1,1,0
199000,60,2,1,0,1,0
235000,47,2,1,0,1,0
578000,70,1,2,1,1,0
1800000,187,3,4,3,4,0
746000,93,3,2,1,2,0
1015000,104,3,4,3,2,0
1100000,122,3,4,3,2,0
275000,51,2,1,0,1,0
304000,47,2,1,0,1,0
620000,76,3,2,1,2,0
320000,57,2,1,0,1,0
560000,70,3,2,1,1,0
850000,160,2,2,1,2,0
900000,130,3,2,1,3,0
970000,115,3,3,1,2,0
304000,47,2,1,0,1,0
850000,114,3,3,1,2,0
1550000,315,3,2,1,4,0
890000,113,3,2,1,2,0
955000,104,3,4,3,2,0
595000,76,3,2,1,2,0
320000,56,2,1,0,1,0
830000,113,3,2,1,2,0
800000,104,3,4,3,2,0
600000,90,3,2,1,2,0
640000,82,3,2,1,2,0
320000,52,2,1,0,1,0
660000,87,3,1,0,1,0
648000,75,3,2,1,2,0
550000,98,3,2,1,2,0
820000,97,3,2,1,2,0
330000,54,2,1,0,1,0
299000,47,2,1,0,1,0
490000,73,2,1,0,3,0
530000,88,3,2,1,2,0
990000,121,3,2,1,3,0
410000,51,2,2,0,1,0
820000,109,3,2,1,2,0
830000,113,3,2,1,2,0
250000,50,2,1,0,1,1
230000,45,2,1,0,1,0
245000,47,2,1,0,1,0
235000,49,2,1,0,1,0
217300,48,2,1,0,1,0
199000,48,2,1,0,1,0
195000,48,2,1,0,1,0
220000,50,1,1,0,1,1
229990,50,2,1,0,1,0
200500,45,2,1,0,1,0
200000,45,2,1,0,1,0
240000,36,2,1,0,1,0
230000,45,2,1,0,1,0
228000,45,2,1,0,1,0
225000,48,2,1,0,1,0
239900,56,3,1,0,1,0
249900,56,3,1,0,1,0
199000,45,2,1,0,1,0
250000,50,2,1,0,1,0
202000,50,2,1,0,1,0
250000,50,2,1,0,1,1
199000,47,2,1,0,1,0
400000,90,2,2,0,1,0
249900,56,3,1,0,1,0
310000,55,3,1,0,1,0
238000,58,3,2,1,1,0
179900,44,2,1,0,1,0
250000,50,2,1,0,1,1
220000,48,2,1,0,1,0
215000,50,2,1,0,1,0
160000,45,2,1,0,1,0
210000,48,2,1,0,1,0
195000,50,2,1,0,1,1
215000,54,2,1,0,1,0
239000,60,3,2,1,1,0
190000,45,2,1,0,0,0
219900,54,2,1,0,1,0
240000,54,2,1,0,1,0
185000,48,2,1,0,1,0
260000,58,3,2,1,1,0
175000,48,2,1,0,1,0
180000,48,2,1,0,1,0
180000,48,2,1,0,1,0
208000,48,2,1,0,1,0
215000,56,2,1,0,1,0
170000,48,2,1,0,0,0
175000,49,2,1,0,1,0
190000,56,2,1,0,1,0
212000,56,2,1,0,1,0
190000,56,2,1,0,1,0
160000,35,1,1,0,0,1
190000,56,2,1,0,1,0
170000,48,2,1,0,1,0
240000,56,2,1,0,1,0
180000,40,2,1,0,0,0
178999,37,2,1,0,0,0
210000,56,2,1,0,1,0
195000,56,2,1,0,1,0
190000,56,2,1,0,1,0
212000,56,3,1,0,1,0
180000,48,2,1,0,1,0
240000,56,2,1,0,1,0
229000,57,2,1,0,1,0
150000,48,2,1,0,1,0
195000,56,2,1,0,1,0
180000,48,2,1,0,1,0
189000,45,2,1,0,0,0
172000,45,2,1,0,1,0
220000,56,2,1,0,1,0
200000,57,2,1,0,1,0
180000,49,2,1,0,1,0
156600,42,2,1,0,1,1
185000,48,2,2,1,1,0
165000,48,2,1,0,1,0
169900,32,1,1,0,0,0
175000,48,2,1,0,1,0
186000,52,2,1,0,1,0
205000,56,2,1,0,1,0
243999,57,2,2,1,1,0
180000,43,2,1,0,1,0
170000,48,2,1,0,1,0
220000,56,2,1,0,1,0
265000,48,2,1,0,1,0
190000,48,2,1,0,1,0
215000,48,2,1,0,1,0
180000,33,1,1,0,0,1
185000,48,2,1,0,1,0
130000,56,2,1,0,1,0
1900000,180,3,4,3,3,0
375000,54,1,1,0,1,0
322000,55,2,2,1,1,0
379000,65,3,2,1,1,0
379000,65,3,2,1,1,0
480000,170,3,2,1,1,0
1070000,96,3,2,1,2,0
1250000,155,3,4,3,3,0
1120000,150,3,2,1,1,0
480000,68,2,2,1,1,0
470000,78,3,1,0,1,0
780000,95,3,3,1,2,0
474000,65,2,2,1,1,0
379000,65,3,2,1,1,0
310000,55,2,1,0,1,0
322000,55,2,2,1,1,0
319900,56,2,2,1,1,0
235000,38,1,1,0,1,0
319000,56,2,2,1,1,0
795000,118,3,2,1,2,0
290000,50,2,1,0,1,0
680000,87,3,2,1,2,0
1490000,179,4,3,2,3,0
235000,38,1,2,1,1,0
345000,52,2,1,0,1,0
446000,59,3,2,1,1,0
1250000,126,3,2,1,2,0
661000,95,3,2,1,2,0
440000,71,2,1,0,1,0
730000,107,3,2,1,2,0
330000,49,2,1,0,1,0
415000,59,2,2,1,1,0
470000,86,3,1,0,1,0
1250000,134,3,2,1,2,0
1100000,150,3,2,1,2,0
498000,68,2,2,1,1,0
333000,45,2,1,0,1,0
400000,63,2,1,0,1,0
560000,71,3,2,1,1,0
360000,59,3,2,1,1,0
385000,65,3,2,1,1,0
260000,50,2,1,0,1,0
271900,54,2,2,1,1,0
295000,51,2,2,1,1,0
240000,56,2,1,0,1,0
280000,52,2,1,0,1,0
270000,100,3,2,0,1,0
199900,46,2,1,0,1,0
215000,40,1,1,0,1,0
290000,52,2,1,0,1,0
195000,43,2,1,0,1,0
199900,46,2,1,0,1,0
199900,46,2,1,0,1,0
240000,54,2,1,0,1,0
310000,55,2,1,0,1,0
350000,49,2,1,0,1,0
159900,30,1,1,0,0,0
525000,125,3,3,1,2,0
370000,90,3,1,0,1,0
240000,55,2,1,0,2,0
300000,59,2,1,0,1,0
190000,50,2,1,0,1,0
270000,49,2,1,0,1,0
240000,57,2,1,0,1,0
270000,54,2,1,0,1,0
215000,50,2,1,0,0,0
590000,125,3,2,1,2,0
330000,62,3,2,1,1,0
295000,68,2,1,0,1,0
300000,49,2,1,0,1,0
295000,52,2,1,0,1,0
240000,50,2,1,0,1,0
245000,57,2,1,0,1,0
200000,38,1,1,0,1,0
149000,30,1,1,0,0,0
229000,45,2,1,0,1,0
229900,46,2,1,0,1,0
664000,103,4,2,1,2,0
220000,50,2,1,0,1,0
290000,60,3,1,0,1,0
890000,125,2,3,2,2,0
310000,48,2,1,0,1,0
320000,60,3,1,0,1,0
285000,49,2,1,0,1,0
390000,70,3,2,1,2,0
275000,48,2,1,0,1,0
330000,54,2,1,0,1,0
600000,76,3,1,0,2,0
340000,52,2,1,0,1,0
702052,103,3,2,1,2,0
1100000,160,4,5,2,3,0
530000,86,3,2,1,1,0
410000,61,2,2,1,1,0
380000,67,3,2,1,1,0
430000,68,3,1,0,1,0
450000,72,2,2,1,1,0
470000,72,3,2,1,1,0
640000,69,2,2,1,1,0
395000,64,2,2,1,1,0
275000,70,2,1,0,0,0
320000,47,2,1,0,1,0
700000,102,2,2,1,3,0
740000,90,3,2,1,2,0
270000,54,2,1,0,1,0
490000,61,2,2,1,1,0
289000,48,2,1,0,1,0
380000,61,2,1,0,1,0
1150000,125,3,4,3,2,0
395000,58,2,1,0,1,0
900000,125,3,2,1,2,0
150000,47,2,1,0,1,0
195000,50,2,1,0,1,0
200000,48,2,1,0,1,0
237000,55,2,2,1,1,0
224000,50,2,1,0,1,0
244900,50,2,1,0,1,0
230000,55,3,1,0,1,0
230000,48,2,1,0,1,0
260000,47,2,1,0,1,0
179000,49,2,1,0,1,0
111181,39,2,1,0,0,0
200000,52,2,1,0,1,0
202000,47,2,1,0,1,0
200000,48,2,1,0,1,0
320000,62,3,1,0,1,0
249000,49,2,1,0,1,0
295000,96,3,1,0,1,0
191000,54,3,1,0,1,0
159000,35,2,1,0,0,1
240000,52,2,1,0,1,0
270000,76,2,1,0,1,0
200000,50,2,1,0,1,0
240000,48,2,1,0,1,0
230000,50,2,1,0,1,0
190000,53,2,1,0,1,0
230000,48,2,1,0,1,0
275000,56,2,1,0,1,0
250000,50,2,1,0,1,0
140000,45,2,1,0,1,0
222000,50,2,1,0,1,0
212000,60,2,1,0,1,0
300000,65,3,1,0,1,0
228000,53,2,2,1,1,0
280000,54,2,1,0,1,0
290000,62,3,1,0,1,0
160000,55,3,1,0,1,0
300000,98,2,1,0,1,0
225000,49,2,2,1,1,0
330000,70,3,1,0,1,0
125000,46,2,1,0,1,0
139900,35,2,1,0,0,1
150000,51,2,1,0,1,0
110000,42,1,1,0,1,0
122000,56,2,1,0,1,0
47481,47,2,1,0,0,0
139900,35,2,1,0,0,1
135000,45,2,1,0,1,0
140000,45,2,1,0,1,0
128000,52,2,1,0,1,0
74481,44,2,1,0,0,0
108847,41,2,1,0,1,0
139900,35,2,1,0,1,1
125000,46,2,1,0,1,0
85000,39,1,1,0,1,0
110000,52,2,1,0,0,0
110000,42,2,1,0,1,0
164900,36,2,1,0,1,0
125000,50,2,1,0,1,0
91945,42,2,1,0,0,0
138000,47,2,1,0,2,0
170000,54,2,1,0,1,0
100000,48,2,1,0,0,0
84000,49,2,1,0,1,0
120000,51,2,1,0,1,0
250000,48,2,1,0,1,0
229000,60,2,1,0,0,0
234000,60,2,1,0,1,0
261500,60,2,1,0,1,0
230000,55,2,1,0,1,0
255000,50,2,1,0,1,0
229000,63,2,1,0,1,0
230000,54,2,1,0,1,0
371000,67,2,1,0,1,0
300000,65,2,1,0,1,0
150000,54,2,1,0,1,0
295000,64,3,1,0,1,0
260000,48,2,1,0,1,0
275600,60,2,1,0,1,0
239000,45,2,1,0,0,0
295000,62,3,2,1,1,0
270000,50,2,1,0,1,0
250000,56,2,1,0,1,0
275000,48,2,1,0,1,0
215000,60,2,1,0,1,0
240000,50,2,1,0,1,0
